when,stage,step,total,alpha,beta,loss,rmse,best_alpha,best_beta,best_loss,best_rmse,violation_rate
2025-10-17T20:15:57,stage2,202,300,0.8,0.5500000000000002,0.7554,0.079341,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:16:03,stage2,203,300,0.8,0.6000000000000002,1.04154,0.093164,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:16:10,stage2,204,300,0.8,0.6500000000000002,1.04734,0.093423,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:16:18,stage2,205,300,0.8,0.7000000000000003,0.645214,0.073327,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:16:25,stage2,206,300,0.8,0.7500000000000003,1.018515,0.092128,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:16:31,stage2,207,300,0.8,0.8000000000000004,1.035405,0.092889,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:16:38,stage2,208,300,0.8,0.8500000000000004,1.005174,0.091523,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:16:45,stage2,209,300,0.8,0.9000000000000005,1.007515,0.091629,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:16:51,stage2,210,300,0.8,0.9500000000000005,1.028721,0.092589,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:16:58,stage2,211,300,0.8,1.0000000000000004,0.965897,0.089717,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:17:05,stage2,212,300,0.8,1.0500000000000007,0.975916,0.090181,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:17:11,stage2,213,300,0.8,1.1000000000000005,0.97915,0.09033,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:17:18,stage2,214,300,0.8,1.1500000000000008,0.972409,0.090019,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:17:24,stage2,215,300,0.8,1.2000000000000006,0.946104,0.088793,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:17:31,stage2,216,300,0.8,1.2500000000000009,0.92874,0.087974,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:17:39,stage2,217,300,0.8,1.3000000000000007,0.698915,0.076317,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:17:46,stage2,218,300,0.8,1.350000000000001,0.940202,0.088516,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:17:52,stage2,219,300,0.8,1.4000000000000008,0.973656,0.090077,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:17:59,stage2,220,300,0.8,1.450000000000001,0.995633,0.091088,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:18:07,stage2,221,300,0.8,1.5000000000000009,0.719133,0.077413,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:18:13,stage2,222,300,0.8,1.5500000000000012,0.955512,0.089233,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:18:20,stage2,223,300,0.8,1.600000000000001,0.972697,0.090032,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:18:27,stage2,224,300,0.8,1.6500000000000012,1.065775,0.094241,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:18:33,stage2,225,300,0.8,1.700000000000001,0.998252,0.091207,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:18:40,stage2,226,300,0.9,0.5000000000000001,1.104656,0.095945,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:18:47,stage2,227,300,0.9,0.5500000000000002,1.077845,0.094774,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:18:53,stage2,228,300,0.9,0.6000000000000002,1.075384,0.094665,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:19:00,stage2,229,300,0.9,0.6500000000000002,1.05506,0.093767,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:19:06,stage2,230,300,0.9,0.7000000000000003,1.059142,0.093948,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:19:13,stage2,231,300,0.9,0.7500000000000003,1.07736,0.094752,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:19:20,stage2,232,300,0.9,0.8000000000000004,1.062433,0.094094,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:19:27,stage2,233,300,0.9,0.8500000000000004,0.840188,0.083675,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:19:34,stage2,234,300,0.9,0.9000000000000005,0.991612,0.090903,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:19:40,stage2,235,300,0.9,0.9500000000000005,1.004012,0.09147,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:19:47,stage2,236,300,0.9,1.0000000000000004,1.055637,0.093792,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:19:55,stage2,237,300,0.9,1.0500000000000007,0.69056,0.07586,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:20:03,stage2,238,300,0.9,1.1000000000000005,0.685265,0.075568,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:20:10,stage2,239,300,0.9,1.1500000000000008,0.691593,0.075916,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:20:16,stage2,240,300,0.9,1.2000000000000006,1.027319,0.092526,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:20:23,stage2,241,300,0.9,1.2500000000000009,1.028309,0.09257,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:20:30,stage2,242,300,0.9,1.3000000000000007,1.080887,0.094907,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:20:36,stage2,243,300,0.9,1.350000000000001,1.037719,0.092993,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:20:43,stage2,244,300,0.9,1.4000000000000008,1.037692,0.092992,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:20:50,stage2,245,300,0.9,1.450000000000001,1.052447,0.09365,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:20:56,stage2,246,300,0.9,1.5000000000000009,0.988161,0.090745,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:21:03,stage2,247,300,0.9,1.5500000000000012,1.068853,0.094377,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:21:10,stage2,248,300,0.9,1.600000000000001,1.109431,0.096152,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:21:17,stage2,249,300,0.9,1.6500000000000012,1.060743,0.094019,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:21:23,stage2,250,300,0.9,1.700000000000001,1.037102,0.092965,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:21:30,stage2,251,300,1.0,0.5000000000000001,1.1192,0.096575,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:21:37,stage2,252,300,1.0,0.5500000000000002,1.106045,0.096005,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:21:43,stage2,253,300,1.0,0.6000000000000002,1.118835,0.096559,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:21:50,stage2,254,300,1.0,0.6500000000000002,1.108185,0.096098,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:21:56,stage2,255,300,1.0,0.7000000000000003,1.103627,0.0959,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:22:03,stage2,256,300,1.0,0.7500000000000003,1.098783,0.09569,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:22:10,stage2,257,300,1.0,0.8000000000000004,1.100938,0.095784,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:22:16,stage2,258,300,1.0,0.8500000000000004,1.067297,0.094309,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:22:23,stage2,259,300,1.0,0.9000000000000005,1.050315,0.093555,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:22:30,stage2,260,300,1.0,0.9500000000000005,1.053406,0.093693,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:22:38,stage2,261,300,1.0,1.0000000000000004,0.687544,0.075694,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:22:45,stage2,262,300,1.0,1.0500000000000007,1.052994,0.093675,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:22:51,stage2,263,300,1.0,1.1000000000000005,1.02752,0.092535,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:22:58,stage2,264,300,1.0,1.1500000000000008,1.064799,0.094198,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:23:05,stage2,265,300,1.0,1.2000000000000006,1.032231,0.092747,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:23:11,stage2,266,300,1.0,1.2500000000000009,1.028051,0.092559,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:23:18,stage2,267,300,1.0,1.3000000000000007,1.041706,0.093171,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:23:24,stage2,268,300,1.0,1.350000000000001,1.089218,0.095272,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:23:31,stage2,269,300,1.0,1.4000000000000008,1.062971,0.094117,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:23:37,stage2,270,300,1.0,1.450000000000001,1.101745,0.095819,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:23:44,stage2,271,300,1.0,1.5000000000000009,1.029968,0.092645,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:23:52,stage2,272,300,1.0,1.5500000000000012,0.736687,0.078352,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:23:58,stage2,273,300,1.0,1.600000000000001,1.034225,0.092836,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:24:05,stage2,274,300,1.0,1.6500000000000012,1.017086,0.092064,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:24:11,stage2,275,300,1.0,1.700000000000001,1.053585,0.093701,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:24:18,stage2,276,300,1.1,0.5000000000000001,1.135476,0.097274,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:24:25,stage2,277,300,1.1,0.5500000000000002,1.125408,0.096842,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:24:31,stage2,278,300,1.1,0.6000000000000002,1.12021,0.096618,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:24:38,stage2,279,300,1.1,0.6500000000000002,1.12044,0.096628,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:24:45,stage2,280,300,1.1,0.7000000000000003,1.125586,0.09685,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:24:51,stage2,281,300,1.1,0.7500000000000003,1.12422,0.096791,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:24:58,stage2,282,300,1.1,0.8000000000000004,1.114488,0.096371,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:25:05,stage2,283,300,1.1,0.8500000000000004,1.122299,0.096708,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:25:11,stage2,284,300,1.1,0.9000000000000005,1.106365,0.096019,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:25:18,stage2,285,300,1.1,0.9500000000000005,1.068431,0.094359,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:25:24,stage2,286,300,1.1,1.0000000000000004,1.096964,0.09561,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:25:31,stage2,287,300,1.1,1.0500000000000007,1.085348,0.095103,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:25:38,stage2,288,300,1.1,1.1000000000000005,1.043286,0.093242,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:25:45,stage2,289,300,1.1,1.1500000000000008,0.706095,0.076708,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:25:52,stage2,290,300,1.1,1.2000000000000006,1.08875,0.095252,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:25:59,stage2,291,300,1.1,1.2500000000000009,1.094736,0.095513,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:26:05,stage2,292,300,1.1,1.3000000000000007,1.047464,0.093428,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:26:12,stage2,293,300,1.1,1.350000000000001,1.080364,0.094884,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:26:18,stage2,294,300,1.1,1.4000000000000008,1.065795,0.094242,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:26:25,stage2,295,300,1.1,1.450000000000001,1.124897,0.09682,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:26:32,stage2,296,300,1.1,1.5000000000000009,1.089244,0.095273,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:26:38,stage2,297,300,1.1,1.5500000000000012,0.849238,0.084125,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:26:45,stage2,298,300,1.1,1.600000000000001,1.088868,0.095257,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:26:52,stage2,299,300,1.1,1.6500000000000012,1.070212,0.094437,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:26:58,stage2,300,300,1.1,1.700000000000001,1.041507,0.093162,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
